player_id,mu,sigma_sq,firstName,lastName,sigma,con_rating
8474629,1500.0313893681973,2850.0,Shawn,Lalonde,53.38539126015655,1393.2606068478842
8470777,1500.0277350412528,2850.0,Francis,Wathier,53.38539126015655,1393.2569525209396
8470804,1500.0164377281603,2850.0,Mathieu,Roy,53.38539126015655,1393.2456552078472
8474032,1500.005920857472,2850.0,Nick,Petrecki,53.38539126015655,1393.2351383371588
8457063,1502.451327306244,3122.275050001329,Nicklas,Lidstrom,55.87732142829798,1390.696684449648
8470603,1502.327963189071,3117.802698277885,Andrei,Kostitsyn,55.837287705241245,1390.6533877785885
8459429,1502.1356890872123,3118.754490482999,Jason,Arnott,55.845809963532616,1390.4440691601471
8465192,1501.9957634815232,3114.2078511008904,Samuel,Pahlsson,55.80508803954071,1390.3855874024418
8458525,1502.0625557661224,3120.40839962064,Brian,Rolston,55.86061581848736,1390.3413241291478
8460465,1501.698291768543,3102.8743847828423,Petr,Sykora,55.70345038489844,1390.291390998746
8459596,1501.8307570126726,3114.6663505788065,Andrew,Brunette,55.80919593202187,1390.2123651486288
8467878,1502.0347566909566,3126.308789001624,Tim,Connolly,55.91340437678271,1390.207947937391
8460743,1501.8473568073512,3118.9507687980113,Tomas,Holmstrom,55.84756725944301,1390.152222288465
8462036,1501.5765513354497,3111.20499261354,Daymond,Langkow,55.77817666985485,1390.02019799574
8470618,1501.7386088901262,3120.6039741719624,Anthony,Stewart,55.86236634955561,1390.013876191015
8465210,1501.7714031566315,3122.9906023467743,Pavel,Kubina,55.88372394845188,1390.0039552597277
8467943,1501.7568184473757,3125.6081967202394,Niklas,Hagman,55.90713904967987,1389.9425403480159
8469684,1501.844118482545,3130.995251001902,Milan,Jurcina,55.95529689852339,1389.933524685498
8468463,1501.5962021983755,3134.4324509448415,Mathieu,Darche,55.9860022768624,1389.6241976446506
8467844,1501.7763410148132,3149.750366006282,Jason,Blake,56.12263684117383,1389.5310673324655
8472379,1501.4215051727165,3132.8519523797027,Tim,Stapleton,55.97188537453158,1389.4777344236534
8468515,1501.339701895757,3128.539722358618,Brad,Winchester,55.93335071635364,1389.4730004630496
8458541,1501.2858360822108,3131.1743491288216,Steve,Staios,55.95689724358224,1389.3720415950463
8468927,1501.3226134381714,3142.9974951045187,Steve,Montador,56.06244282141582,1389.1977277953397
8472355,1501.245157141897,3143.219879388616,Rod,Pelley,56.06442614874976,1389.1163048443973
8465005,1501.1559298983814,3138.6167921235115,Colin,White,56.0233593434338,1389.1092112115139
8464979,1501.1878632605878,3140.559561348711,Marco,Sturm,56.04069558230618,1389.1064720959755
8471634,1501.338396185466,3149.8826231917,Ryan,Shannon,56.123815116149224,1389.0907659531676
8470329,1501.3230626635188,3151.9525211738237,Chris,Campoli,56.14225254809272,1389.0385575673333
8470299,1501.2023638638072,3146.0706024264177,Erik,Christensen,56.089844022125945,1389.0226758195554
8467439,1501.2329714042744,3149.006325262097,Jaroslav,Spacek,56.11600774522451,1389.0009559138255
8459461,1501.2877795058287,3153.1569534979653,Brendan,Morrison,56.152978135607064,1388.9818232346145
8465059,1501.1950277118244,3149.982702761248,Matt,Bradley,56.12470670534723,1388.94561430113
8466371,1501.2915512732804,3157.147654780492,John,Madden,56.188501090352034,1388.9145490925764
8468887,1500.9374546922074,3137.7751106564465,Warren,Peters,56.015846960091984,1388.9057607720235
8467304,1500.9502780285206,3143.2880796031595,Andy,Sutton,56.06503437618815,1388.8202092761444
8458637,1500.9337649942365,3142.385877103307,Sean,O'Donnell,56.056987763376185,1388.819789467484
8460541,1500.8229847295256,3139.679202865663,Richard,Park,56.03284039619679,1388.757303937132
8473999,1501.0316345284189,3157.1206695407845,Nick,Palmieri,56.188260958502575,1388.6551126114136
8471229,1500.647523806931,3139.890434846163,Petteri,Nokelainen,56.03472525895137,1388.5780732890285
8470905,1500.8854843892323,3156.165077720048,Randy,Jones,56.17975683215484,1388.5259707249227
8470697,1501.0383715857877,3165.479684613713,Philippe,Dupuis,56.262595786310044,1388.5131800131676
8474631,1500.6635393514218,3149.543365126932,Marc-Andre,Bourdon,56.12079262739374,1388.4219540966344
8470986,1500.8001398982617,3158.364500380024,Darryl,Boyce,56.19932829118177,1388.401483315898
8471279,1500.9345553133035,3166.9242888323624,Sami,Lepisto,56.27543237357099,1388.3836905661615
8467466,1500.7592467450243,3157.265219564526,Trent,Hunter,56.18954724470136,1388.3801522556216
8473608,1500.7763542085856,3160.4307396202594,Blake,Geoffrion,56.21770841665693,1388.3409373752718
8469480,1500.8981078074223,3168.8332288544407,Jeff,Woywitka,56.292390505772985,1388.3133267958763
8471868,1500.6434725769177,3154.773295304573,Ryan,Russell,56.16736859872085,1388.308735379476
8470580,1500.6308461610772,3160.6503353664184,Jed,Ortmeyer,56.219661466131384,1388.1915232288145
8471714,1500.9257010638066,3177.791455102989,Michael,Sauer,56.371903064407796,1388.181894934991
8471187,1500.705877698898,3166.133688280968,Brett,Lebda,56.26840755060488,1388.169062597688
8460504,1500.7126097669832,3167.7098970878133,Ethan,Moreau,56.28241196935161,1388.14778582828
8459424,1501.011499924042,3185.1042373063265,Chris,Pronger,56.43672773386429,1388.1380444563135
8471697,1501.0415282634794,3187.3910612599366,Niclas,Bergfors,56.45698416723955,1388.1275599290004
8468213,1500.742300535639,3171.344853154381,Jim,Vandermeer,56.31469482430302,1388.112910887033
8467915,1500.6108887187343,3166.166843662818,Mike,Commodore,56.26870216792651,1388.0734843828811
8468224,1500.8671948701437,3182.5669151278134,Sean,Avery,56.41424390282842,1388.038707064487
8470780,1500.4825301818717,3162.465116771843,Mark,Flood,56.23579924542589,1388.0109316910198
8470649,1500.670597988825,3173.3692798781394,Patrick,O'Sullivan,56.33266618826185,1388.0052656123012
8474153,1500.6773487713658,3180.259805073805,Michal,Repik,56.393792256540124,1387.8897642582856
